time,mRNA1,mRNA2,mRNA3,mRNA4,mRNA5,mRNA6,mRNA7,mRNA8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.025588434346722318,0.5969027345282212,0.020945508203828136,0.9492064086622312,0.7571949411420786,0.018948369070418174,0.018660346104255213,0.024346142674969234
20.0,0.02559585242491597,0.5969115760020369,0.03741422829206161,0.949476694918625,0.746145910138006,0.02497500002454382,0.018663404917918302,0.06439403786347607
30.0,0.025595856289410038,0.5969115754957395,0.06695159801135814,0.9494746653505828,0.6788718039888256,0.08982694550160114,0.01866416507718717,0.19288402882802075
40.0,0.025595897915846332,0.5969115763158636,0.09489226517421226,0.949421905120727,0.5296643862566551,0.24181355754854109,0.018774047604703557,0.38380696376109874
50.0,0.02560863529693792,0.5969115762369231,0.1062339192116275,0.9489253343673425,0.362588872354687,0.33119722383388983,0.022879116493507403,0.5732249073220435
60.0,0.025893815389850944,0.5969115757956879,0.1007038947732428,0.9475211650190083,0.23875736009230158,0.29620281179462904,0.0742152151570932,0.7263256678649102
70.0,0.02681629241351245,0.596911420476069,0.08664242340023648,0.9460357509426276,0.16173225981681952,0.20253371622057428,0.32440921407935,0.8394989323152726
80.0,0.02729366976101272,0.5967942263167607,0.07099195485479921,0.9455499932691355,0.11556375289804725,0.11735566068188572,0.7724507760240861,0.9210118270225452
90.0,0.02685748413750381,0.5856622725756477,0.0571627656235584,0.945987259738851,0.08756794097219982,0.06463863943675605,1.104278880425378,0.9799998342597558
100.0,0.026270087337909566,0.4469908416296713,0.04626929119189734,0.9467559717995393,0.07444915507927864,0.03849383311796442,1.2603137867637835,1.0233273674106704
110.0,0.025905668769971336,0.1955200207352334,0.038600258028123294,0.9474782799267177,0.08551852701562918,0.027381684130930277,1.3276526695291104,1.0556495218930504
120.0,0.025731010249672597,0.08155728342409199,0.034169136536921156,0.9480386375698486,0.12738460987345324,0.023298858362739934,1.3584788857186418,1.0800924062911057
130.0,0.025654798169466735,0.04591552747492095,0.032850313661962734,0.9484420175671534,0.20366599351403158,0.022307969978794286,1.3739033354034285,1.0987924713615898
140.0,0.025622399297461036,0.0333468206616639,0.03506395515281204,0.9487227368274245,0.3131716640578952,0.023647516564476806,1.3823024636978745,1.1132402990778938
150.0,0.02560884936345256,0.028061580997828454,0.04236057636215117,0.9489087387724069,0.43895405971781487,0.03073806938186078,1.387221648738681,1.1244950045807236
160.0,0.025604161800494952,0.025490461838357712,0.05725972562925555,0.9490008636529497,0.5532988696822077,0.05987784362005655,1.3902840114452446,1.13332001065346
170.0,0.025608858342266245,0.024091097947675645,0.08170313257078579,0.9489090408003165,0.6376533498665042,0.1591878565003114,1.3922898423744552,1.1402663996395355
180.0,0.02572517228922773,0.023260910421364016,0.11516678499472816,0.9480790776516383,0.6909931134396654,0.38639859626762185,1.3936604628500187,1.1457001244423841
190.0,0.030449789257398868,0.022734329002522015,0.15459521063620887,0.9436237908975792,0.7216292426085172,0.6898369328961638,1.394630414477058,1.149661130740406
200.0,0.1582828845254113,0.022382305144781837,0.19605981049997226,0.9268201441175298,0.7383365429661838,0.9394399173535565,1.3953356234761725,1.1512325913864268
210.0,0.7448144294353496,0.022136946133781837,0.23631106081674375,0.8864579332177799,0.747235928679346,1.0941147371864954,1.3958551379026387,1.147662740363503
220.0,1.0409252524251484,0.02196011718357838,0.27333916223436544,0.8207281965319372,0.7519433582957754,1.1813795284444897,1.396232372195662,1.1346944683741482
230.0,1.0905877324901132,0.021829197498684047,0.30622845677503735,0.7398968424437177,0.7544395691509141,1.2341721316697307,1.3964882820927258,1.1080624071141303
240.0,1.0880394808804905,0.02173013765361666,0.33479312077695556,0.6566321934742891,0.7557738704909547,1.2781518665989204,1.3966293125498115,1.0644306331768507
250.0,1.0587233905984552,0.02165386507559547,0.35925264967771503,0.5790959015745455,0.7564953100078678,1.3120076064382766,1.396649563995292,1.0014844116951258
260.0,0.9977871937989129,0.02159432625635851,0.3800127781901166,0.512237117279009,0.7568908096948908,1.327597464044962,1.3965277197467314,0.918560115433915
270.0,0.9017153472445143,0.0215473748574138,0.3975377914398208,0.45765865134956146,0.7571110276927695,1.3332100761241301,1.3962198032411404,0.8181160888738743
280.0,0.7790578471988998,0.021510119125554738,0.4122838636316859,0.4141721727112178,0.757235748093783,1.3352047977917094,1.3956461401081393,0.7062710765118605
290.0,0.6485588343191272,0.021480533170560187,0.4246684244287565,0.379726505899323,0.7573076781785222,1.3358159512917112,1.394667586127145,0.5916866060848766
300.0,0.5283424641212899,0.02145723150523268,0.43505914028376524,0.3523835398234367,0.7573499645486182,1.3357115593309659,1.3930430899317354,0.48320683862543723
310.0,0.428157352131542,0.02143935851616848,0.44377284917029464,0.33057047810211343,0.757375324922554,1.3350265939659667,1.390355007969007,0.3874637965619854
320.0,0.3495844327959669,0.02142657876693629,0.45107909807802227,0.313079848090789,0.7573908501141667,1.333688231727754,1.3858792636257293,0.3077132187733967
330.0,0.28984446538503217,0.021419183316269345,0.45720546358249814,0.29900406707896654,0.7574005561775282,1.331592571989522,1.378364720895749,0.2441519700750185
340.0,0.244937126236808,0.021418369778644065,0.46234323456450765,0.2876588292664136,0.7574067537723244,1.328833581550774,1.365673082637344,0.19503907328758283
350.0,0.21116475567135423,0.02142681618377272,0.46665279709232693,0.27850820891988076,0.7574107954237893,1.3258896040857497,1.3442390380969975,0.15782587644090826
360.0,0.18558988859060677,0.021449802177495855,0.47026845396751676,0.27110585880499616,0.7574134861122116,1.3234266759248132,1.3083977376247657,0.12991922256169308
370.0,0.16602643491746916,0.02149740830606206,0.47330260503308014,0.2650729937651644,0.7574153131550343,1.3218153876732737,1.2499349442058225,0.1090570035263938
380.0,0.150891758369915,0.02158897690227038,0.47584930984321067,0.2601040896807024,0.7574165762879226,1.3209841251677672,1.158899114967359,0.09342542741092072
390.0,0.13905006273179982,0.021762634634754523,0.4779872928126319,0.2559683602426263,0.7574174635784551,1.320665942562095,1.027451750407381,0.08164206379871097
400.0,0.1296849178222038,0.02209675512777324,0.4797824632295961,0.25249691344231034,0.7574180903376931,1.3206219420819139,0.8573340167833371,0.07268468984060965
410.0,0.12220487329253824,0.022760927420722877,0.4812900212283803,0.24956540308678393,0.7574185285834707,1.320702509756917,0.665947978497131,0.0658096156585365
420.0,0.11617721105408817,0.02414070444564806,0.4825562151915426,0.24707940807567247,0.7574188147775297,1.3208287305804434,0.48167375216948266,0.06047922867975889
430.0,0.11128158463288207,0.027145943934096414,0.4836198060997451,0.24496497050150554,0.7574189468575195,1.3209631451174189,0.32877747486125003,0.05630478788215573
440.0,0.10727790636967062,0.033957724267444415,0.4845132843764059,0.2431627024079066,0.7574188462215762,1.3210896507951035,0.21658747421505506,0.053003938935054715
450.0,0.10398402991773793,0.04969381885607155,0.48526387161354034,0.24162403844754332,0.7574181727322269,1.3212023810365838,0.1412624624725686,0.050370119191220315
460.0,0.10126012629476643,0.08522211990061176,0.4858942800550551,0.24030877922108754,0.7574151802651362,1.3213001083796714,0.09349383937151276,0.04825088532218745
470.0,0.09899768648860983,0.15765329631726008,0.48642276125115375,0.23918337024514932,0.7573963299905953,1.3213834648482221,0.06416985544862469,0.046532642258275754
480.0,0.09711206261836278,0.27498928881781104,0.4868566499345285,0.23821965457155572,0.7572103026864628,1.3214526786457028,0.04644586441904336,0.04512988525065068
490.0,0.09554159449702969,0.40676386998337294,0.4871096551337932,0.2373941121727818,0.7551810586158908,1.3214950177219225,0.03577972745001517,0.043977599938899145
500.0,0.09429067863291074,0.504839398136254,0.48631665943407004,0.23668917333107825,0.7397770134242447,1.3213831754535423,0.029342695317605277,0.043025901196690836
510.0,0.09370472123614951,0.5575722845026831,0.48017003670446706,0.23610562278284353,0.6755084302335774,1.3204351270637305,0.02542859538683881,0.042236524695641466
520.0,0.09525594419642677,0.5810509547035394,0.4586776356141355,0.2357060508192954,0.5370304637634966,1.3165493694306074,0.0230231123595596,0.04158175454486014
530.0,0.102436517101031,0.5906393306008838,0.41391567875084184,0.23570293224557207,0.3740760427034778,1.305006743917276,0.02152580085795518,0.04104731090489976
540.0,0.12142149424238666,0.5944320876438696,0.35026881921917485,0.2366339673080049,0.24784543200944353,1.2751315923708786,0.020580574016139722,0.040641388259915034
550.0,0.1633092294329493,0.5959224725445684,0.28007605754642045,0.2398116294827115,0.16762253136593608,1.2022836067094846,0.019975140247002886,0.04041745546003623
560.0,0.24843618594288783,0.5965112111154115,0.21446505735018923,0.24834481744187153,0.11922715864883004,1.0413377950705132,0.019582132856630807,0.04053386375928289
570.0,0.4041610476473637,0.596746478678997,0.15962753014517933,0.26849666691720686,0.08962092123544133,0.7609290032644652,0.019324941869297573,0.041396405254144425
580.0,0.6314244177319299,0.5968419774483633,0.1172345573679586,0.3087542004689869,0.07083658164769271,0.4377164596077784,0.019158145928123312,0.043938837450459005
590.0,0.8590156454882895,0.5968814816962662,0.08620226471104368,0.373525561727145,0.05842382407574945,0.21560548541584199,0.019056847980246993,0.05008111187835917
600.0,1.00685714487295,0.5968981834786062,0.06432253349459663,0.45554725199075613,0.04990169186181504,0.18107733032704346,0.01901292728246258,0.0634030774216465
610.0,1.0744438288945382,0.5969054200764975,0.049277600221080325,0.5283705484379899,0.04384931280159044,0.4250948981723102,0.01904176537552206,0.08905879194984233
620.0,1.0995399771864744,0.5969086407661516,0.03909668953608356,0.5564697139902357,0.03942349570534391,0.8117848267023381,0.01921374379300493,0.12860408993957284
630.0,1.108412130683139,0.596910114529428,0.03227222077168167,0.5394945654528959,0.036105267458585444,1.0716688574758353,0.01973963455949036,0.1725981298176683
640.0,1.111624698200235,0.5969108058445226,0.02771921361120495,0.5019205949076272,0.03356396676284417,1.1973310583774415,0.021107878614961804,0.2071830841299209
650.0,1.1128174057745648,0.5969111340908734,0.024685334969404768,0.4607863351294081,0.031582121901343824,1.2562751982641653,0.024077640185399055,0.2252948322529822
660.0,1.1132859023191395,0.5969112864166644,0.02266079896362291,0.42305244385920754,0.030012535126282786,1.285881073611561,0.029198111841986996,0.22747081297768323
670.0,1.1134888592557506,0.5969113478792154,0.021305016405708727,0.39067103016030985,0.02875296457595889,1.3020485293878472,0.03606144842543098,0.21781887023574037
680.0,1.1135882116065385,0.5969113562585622,0.02039230428861725,0.36363616017138656,0.027730722824053346,1.3115704350536146,0.04315131072942651,0.20101233448621791
690.0,1.1136430908877388,0.5969113277686425,0.019773744909833205,0.3413041380111105,0.026893041364118894,1.3175454862460843,0.048615707732051386,0.18095163084870963
700.0,1.1136766027116276,0.5969112732940292,0.01935120307805476,0.32290767870422643,0.02620088321011789,1.321495183179028,0.05124031008611459,0.16039834415076712
710.0,1.1136986642760816,0.5969112096226239,0.019059954264904574,0.30773723235369327,0.02562487440161323,1.324219566301581,0.05085443680576602,0.14104930105417096
720.0,1.1137139985693199,0.596911160793764,0.01885720223034477,0.29519145387816464,0.02514256990200222,1.326165437493662,0.04810531818642989,0.12377465233337921
730.0,1.113725087860987,0.5969111475342107,0.018714540140816874,0.2847789655695619,0.024736579453339166,1.3275956851773816,0.04397754303597301,0.10888064187642366
740.0,1.113733350537194,0.5969111752707225,0.018613017548514573,0.27610431056353685,0.024393259249473043,1.3286721308471758,0.039391925167937325,0.09633272818701656
750.0,1.1137396524748904,0.5969112331513053,0.018539916283191012,0.2688507914332649,0.02410178306871351,1.3294983620711394,0.03500533311162807,0.0859185876081039
760.0,1.1137445501439456,0.5969113033281052,0.018486642075489723,0.2627646814091045,0.02385347232802108,1.3301429914556604,0.031181307076982176,0.07735416472693529
770.0,1.1137484153461368,0.59691137071819,0.01844734226957943,0.2576420430276733,0.023641305458465985,1.3306528502050419,0.028051572333795592,0.07034568619110847
780.0,1.1137515051952651,0.596911427110821,0.018417998814878853,0.25331820083826484,0.023459554349861904,1.331060749459332,0.02560163404985358,0.06462133980338894
790.0,1.1137540019816778,0.5969114703226452,0.018395827787425413,0.24965946517758422,0.02330351080785738,1.331390227788555,0.023743631957796264,0.05994459118010121
800.0,1.113756037973273,0.5969115016261496,0.01837888236398984,0.24655670952040137,0.02316927892715845,1.3316585200923796,0.022365568179891427,0.05611696983875447
810.0,1.1137577111009234,0.5969115235486173,0.018365787682438583,0.24392037511796094,0.023053615538352532,1.3318784814153701,0.02135879559755616,0.052975642903044066
820.0,1.1137590950985374,0.5969115386323539,0.01835556284356118,0.24167658327801564,0.022953806301416142,1.3320598577251532,0.020630258622979677,0.05038884890798386
830.0,1.1137602463587166,0.5969115489502282,0.0183475008218094,0.23976409978912872,0.022867568653592282,1.332210145206778,0.020105748690463835,0.04825079877621535
840.0,1.1137612086118527,0.5969115560252637,0.018341086501007693,0.23813194572554247,0.022792974918156787,1.332335185471538,0.01972873854493702,0.04647688800634666
850.0,1.1137620161871202,0.5969115609192308,0.01833594058610691,0.23673750590846457,0.022728390822038067,1.3324395835733216,0.019457392416042735,0.04499950416939207
860.0,1.1137626963195342,0.5969115643394518,0.01833178089810827,0.23554503634337162,0.02267242641726545,1.3325270047810696,0.019261491214545626,0.04376463060959174
870.0,1.113763270832865,0.596911566770346,0.018328395507668096,0.23452445946025732,0.022623896105438655,1.3326003924290657,0.01911921991513289,0.042728847882352046
880.0,1.1137637573753454,0.5969115685220007,0.018325623196568542,0.23365038742207264,0.022581785676408533,1.3326621308449351,0.019015242586542552,0.041857302965685565
890.0,1.113764170320382,0.596911569805794,0.018323340454795955,0.23290134290964776,0.022545225762166877,1.3327141627940857,0.018938635587881867,0.04112179687122068
900.0,1.1137645214590364,0.596911570760436,0.018321451587065975,0.23225911382481973,0.022513469529869393,1.3327580815195792,0.018881705447114844,0.04049944293376012
910.0,1.1137648205202757,0.5969115714814371,0.018319881840795964,0.23170822967333818,0.02248587436381444,1.3327952001917391,0.0188390112749281,0.039971588156526176
920.0,1.1137650755728044,0.5969115720346084,0.018318572368479398,0.23123552708427783,0.02246188645500154,1.3328266055750304,0.018806656806072693,0.039522927978034625
930.0,1.1137652933506739,0.5969115724656836,0.01831747627644331,0.23082978049249173,0.022441027594709603,1.3328532022436195,0.018781871000077367,0.039140855326481636
940.0,1.1137654795104512,0.5969115727971718,0.018316555542706867,0.23048140010765156,0.02242288424009205,1.332875747645109,0.018762814347085658,0.03881496628519627
950.0,1.1137656387459896,0.5969115730670153,0.018315780897285736,0.23018222122932827,0.022407099530643973,1.3328948676428203,0.01874785981787878,0.03853659609078955
960.0,1.113765775090323,0.596911573274396,0.018315126601721667,0.22992522995804507,0.022393363387049746,1.3329110967395121,0.018736192484572863,0.03829851756108827
970.0,1.1137658918684628,0.596911573446519,0.018314573864437893,0.22970446033077185,0.02238140846856794,1.3329248741842745,0.018726849007682546,0.03809468819629551
980.0,1.1137659919615934,0.5969115735866166,0.018314105478455828,0.2295147728220755,0.022371001724516126,1.3329365773096598,0.01871935482283787,0.0379200022028816
990.0,1.1137660777948175,0.5969115736992069,0.018313707961892637,0.2293517719579087,0.022361941462298168,1.3329465225421333,0.01871332092535992,0.03777018520356321
1000.0,1.1137661514234354,0.5969115737922228,0.018313370205512977,0.22921169250290366,0.022354052557171825,1.3329549759313748,0.018708404196837874,0.03764161275011999
1010.0,1.1137662146032732,0.5969115738689765,0.018313082839650784,0.22909130266908975,0.022347182842721077,1.3329621629187427,0.018704359895452487,0.03753120365202528
1020.0,1.1137662688328387,0.5969115739322235,0.01831283806833375,0.22898782859488773,0.022341200114244224,1.3329682746747908,0.01870101600930075,0.03743634749868898
1030.0,1.1137663153909283,0.5969115739851315,0.01831262936394194,0.22889888924808688,0.022335989428731332,1.3329734730860436,0.018698234882421387,0.037354824282621595
1040.0,1.1137663553710375,0.5969115740293418,0.01831245123097848,0.22882243992454532,0.022331450828143376,1.3329778953610216,0.018695906898451766,0.037284736164740595
1050.0,1.1137663897082555,0.596911574065934,0.01831229906609625,0.22875672497286453,0.022327497398674456,1.3329816578779765,0.018693949096998674,0.03722446221604956
1060.0,1.1137664191988037,0.5969115740960622,0.018312169045854445,0.2287002398639749,0.02232405364825406,1.3329848589047788,0.018692296648952958,0.037172626521240974
1070.0,1.1137664445260047,0.596911574120875,0.018312057937053032,0.2286516899245771,0.02232105380878588,1.3329875820955506,0.018690899432588927,0.03712804973348174
1080.0,1.113766466281795,0.596911574141267,0.018311962893841887,0.22860995786943772,0.022318440461012164,1.3329898992009968,0.018689711950150355,0.03708970572878532
1090.0,1.113766484990375,0.5969115741607236,0.018311881175681926,0.22857407899609802,0.022316163498025045,1.3329918729365362,0.018688673948885254,0.037056666820180065
1100.0,1.113766501085616,0.5969115741792956,0.01831181082162905,0.22854322557782972,0.022314179332474315,1.3329935551593006,0.018687762514974133,0.03702818381762338
1110.0,1.113766514890613,0.5969115741910478,0.01831175103689882,0.22851671311651994,0.02231245096938508,1.3329949845365943,0.018687013662042666,0.037003741313137314
1120.0,1.1137665267465766,0.5969115742001196,0.018311699842354458,0.2284939251463561,0.0223109450967846,1.3329962004457834,0.018686385219172954,0.036982730294224296
1130.0,1.113766536935832,0.5969115742083284,0.018311655842019575,0.22847433562967343,0.022309632916971578,1.3329972354350441,0.018685840920160013,0.036964649400531784
1140.0,1.1137665457171775,0.5969115742188089,0.018311617663583277,0.2284574854529271,0.0223084892454001,1.332998119203646,0.018685313154939803,0.0369490137455285
1150.0,1.1137665532575338,0.5969115742254739,0.01831158501334809,0.2284430049182904,0.022307492883477012,1.332998871035615,0.018684880521582032,0.03693557491805052
1160.0,1.1137665597270054,0.5969115742287144,0.018311557171578844,0.22843056292171376,0.0223066248943853,1.3329995100684557,0.018684535980781482,0.036924040234855245
1170.0,1.1137665652871747,0.5969115742337063,0.01831153315952707,0.22841986785348975,0.022305868455852494,1.3330000539080005,0.01868421983032137,0.03691411474221519
