time,P2,P7,P8
0.0,0.0,0.0,0.0
10.0,0.5008437895364367,0.011489196009414733,0.016461731565506853
20.0,0.9572793805452205,0.02137968216336558,0.04921153248417602
30.0,1.4271025805489377,0.03221751393992531,0.15705562560482705
40.0,1.8547062132613417,0.04214428033504584,0.3952501626773072
50.0,2.0131573987888207,0.04585748463839785,0.7885064443637444
60.0,2.3133592793107836,0.07088747595349564,1.265475448246113
70.0,2.5821096889332997,0.18541369633095017,1.7330055405022355
80.0,2.476162075067301,0.4843118165582952,2.363970033313952
90.0,3.3043535387536807,1.053029644795818,2.963563519776633
100.0,3.2221512021410073,1.7163149031848846,3.4462974795117276
110.0,2.870151265606515,2.281068013585813,3.850640080053856
120.0,2.642327347479415,3.1145059048012884,4.127818521020726
130.0,2.4097780550254146,3.4966915255564244,4.74440445639492
140.0,2.203715988309721,3.885070606538203,5.399135831652696
150.0,1.9529878021379863,4.094740813667894,5.754288411031698
160.0,1.7160220740317154,4.233351951585499,5.53721209993427
170.0,1.3493247811692919,4.744204055087694,6.388471950998496
180.0,1.4008630345480506,5.223642761272012,6.802430397339835
190.0,1.1613517424782138,4.8085308055070275,6.824662355845852
200.0,0.9068132571712323,5.329293976400325,6.512864493669906
210.0,0.8333077269794625,5.385777302825821,7.042572283347284
220.0,0.8418663260158161,5.434680719849049,6.405688895240154
230.0,0.6967693127571667,6.1982252321253535,7.668349671659882
240.0,0.7136425068156074,5.479610377095977,8.04139736530675
250.0,0.6112767803733626,5.922133031504748,7.918190053958774
260.0,0.5775894862252124,5.610218817963571,7.113999882474737
270.0,0.5031585370201728,5.368733101284353,6.659710431607807
280.0,0.46169870428190585,5.714690496832931,7.033658114536103
290.0,0.3764578732262954,5.6617896226731395,6.37130842217721
300.0,0.3838660581651549,5.402067717395377,6.669382803454676
310.0,0.35314376872954945,5.66258453782097,5.4833239027862115
320.0,0.3256819124561696,6.102431944057866,5.477415395660323
330.0,0.2984104263927851,5.280256014489627,5.230008418194991
340.0,0.27437764474566934,6.234845240417701,4.7748907894527015
350.0,0.25652633894962495,5.9626582272784105,4.249742161971214
360.0,0.22628400765247825,5.6202132334557415,3.935494509039707
370.0,0.24903587038405509,5.946340547792299,3.186696937178056
380.0,0.20400315116083972,5.502364414887327,3.168071598758832
390.0,0.21567634526548393,5.305841800095508,2.877177845425983
400.0,0.2015347726902782,5.309330616890155,2.4396899548727413
410.0,0.2135922187231443,4.919118715578813,2.2235375596730975
420.0,0.19879965368429012,4.904572218270673,1.7934789089772813
430.0,0.20754533261566918,3.9359104025773397,1.8128614066978879
440.0,0.20003918389095904,3.428543758082268,1.6533059933211969
450.0,0.19939386896630706,3.386685043737658,1.337429528053074
460.0,0.263557097347403,2.6548448788407977,1.1334331331745209
470.0,0.31463177142809273,2.50620694154208,1.0687281588273128
480.0,0.4706044441244755,2.0427733991730523,1.1004811060268922
490.0,0.6841391105861415,1.8110383792218565,0.8028671326272967
500.0,1.030617025001895,1.5003974557538573,0.8818472542409015
510.0,1.5669294333134567,1.3558196870824772,0.8403034715891128
520.0,1.6226665550589843,1.0533429837609125,0.748934381851785
530.0,2.300573750043282,0.941933713406127,0.6356597349143972
540.0,2.374279659786946,0.8520755433885753,0.6683250961299778
550.0,2.4317876055512504,0.7126467223025774,0.527305654928716
560.0,3.028004485876713,0.6261445680745246,0.5740827833264049
570.0,3.2517380150314863,0.5385560569053789,0.4867755123894535
580.0,3.281847378742202,0.47918480892981147,0.4983767042454639
590.0,3.3115906106937545,0.3672062592151633,0.41612043101932844
600.0,3.3490895845210678,0.3559539104705982,0.5015459343801014
610.0,3.52891734695405,0.2800382021129816,0.471089462260565
620.0,3.634603032570409,0.29073069903528975,0.5143480976373468
630.0,3.7237491864224146,0.244502267253263,0.5734916776836678
640.0,4.224332935688851,0.20997331246697234,0.7125933796573817
