time,P2,P3,P8
0.0,0.0,0.0,0.0
10.0,0.4850426779436209,0.01577687776531579,0.016030914458149505
20.0,0.9452666783179492,0.03772195036289545,0.03366510620914654
30.0,1.3260380099171445,0.08295797960068033,0.05033350329006079
40.0,1.6773152426657274,0.1515307332897554,0.063527129872958
50.0,2.079673122303616,0.21950957617650202,0.07491801662975865
60.0,2.601005562862624,0.2600835431302701,0.08919000671713914
70.0,2.5371594542807663,0.31916798362296367,0.08897666839606416
80.0,2.80205711176518,0.36097266846673,0.08831542904655855
90.0,2.981901044960437,0.3317591329374408,0.09676240643417515
100.0,3.0117988099749797,0.32606649586203545,0.115693275148643
110.0,3.3509427525231263,0.30273092873736324,0.11902172421373293
120.0,3.2948294239010116,0.2711413337614317,0.12042968824313653
130.0,3.297001087281235,0.2540467935365584,0.1311471862931102
140.0,3.4452028805053097,0.25828879587126374,0.13948802921801032
150.0,3.591102508103463,0.20978015196715552,0.14345298901840284
160.0,3.4884208342873064,0.1884797239854072,0.14333207176811946
170.0,3.673390839213228,0.1698147616724392,0.1437022880138527
180.0,3.81997867935293,0.16610799228103837,0.13326830386076935
190.0,3.8535225773544157,0.1457451250298417,0.1419215418363802
200.0,3.9393751917901385,0.15177750784230656,0.14893041875674526
210.0,3.9830289005415285,0.14175170823208713,0.1543445803836992
220.0,4.117056415490226,0.1300838041453721,0.1503297465115354
230.0,3.960102117783442,0.12194809730399407,0.14256454654419193
240.0,3.9285881134860596,0.10862210980404524,0.14877585359135637
250.0,3.7398593414824424,0.115842745836937,0.16058710803204004
260.0,4.169188944858581,0.1126081051276184,0.16523217567124734
270.0,4.4211364779182,0.11043676688692523,0.1616152417174049
280.0,4.49312258739264,0.10360970027900204,0.15639545809416053
290.0,4.226271413507828,0.09593442200404836,0.14747146964487506
300.0,4.010536011563057,0.09973710554813224,0.14647154853661035
310.0,3.9550454480991024,0.10281916632685655,0.16419770775354312
320.0,4.370096186030188,0.09996787974264401,0.1549026519600996
330.0,3.7967045581520473,0.10411700333555089,0.16564433263517184
340.0,4.0893872007955325,0.096058268035873,0.1426572445445971
350.0,4.347103803216522,0.10092023096761488,0.15075010300583055
360.0,4.070359763350666,0.08163136827460496,0.15676536260979707
370.0,4.066875477943294,0.09392538694132391,0.16087867630450034
380.0,4.179882032652162,0.08671454052752164,0.15937248230820925
390.0,3.9888455202681015,0.09367400359497693,0.14401969999960187
400.0,4.391147644319721,0.09544916747550426,0.16171261546544557
410.0,4.004481272751831,0.0972505102656823,0.15092276411275232
420.0,4.186609752356907,0.10244761600230165,0.16265800673545994
430.0,4.588266068599177,0.10249462796357459,0.14832015419127598
