time,P2,P3,P8
0.0,0.0,0.0,0.0
10.0,0.4976420069636049,0.016430658347441514,0.01789868332773243
20.0,0.9774044009671151,0.039812109661513516,0.05056390486590542
30.0,1.3954819519148376,0.08141784609131746,0.15450798329354554
40.0,1.7598051152197058,0.1438493001248295,0.39436635494200417
50.0,2.077285369976024,0.21369687184801645,0.7789720537828704
60.0,2.35394555041874,0.27270078453251484,1.2694010336080397
70.0,2.5950340825448404,0.3108828413335797,1.816138399370958
80.0,2.805106062249624,0.3276941623433781,2.3794648314005094
90.0,2.985529465987844,0.3274538192141431,2.93305906105697
100.0,3.0878428204862307,0.315652892050592,3.4612213712564994
110.0,2.9748846127621724,0.2973313322379832,3.955384248074754
120.0,2.707694674702819,0.2767440013146404,4.411519724435801
130.0,2.414275934619391,0.2572745631353582,4.828444723560819
140.0,2.1389467415136836,0.24177518413183519,5.206735361746279
150.0,1.8915360778687358,0.23349154454083657,5.548025659623456
160.0,1.6725690937800153,0.23706606931662982,5.854550351380638
170.0,1.480027480501631,0.25854532085422066,6.128843341547572
180.0,1.3112609963310802,0.3035933743532036,6.373526364134113
190.0,1.1635922997617634,0.37502907263381646,6.591088602944328
200.0,1.0345186141335279,0.4717103702564742,6.783366272142917
210.0,0.9217733663522384,0.5892594340196713,6.950329134814541
220.0,0.823334951311593,0.7216410876980192,7.08868661582644
230.0,0.7374149047275684,0.8625941200728604,7.191618752458938
240.0,0.6624384673692112,1.006527041065235,7.249737253940631
250.0,0.5970230708210299,1.148915983608934,7.252317680216091
260.0,0.5399571616301151,1.286375408043847,7.18858741497252
270.0,0.4901803994137836,1.4165566177387596,7.049897135846687
280.0,0.44676562232462436,1.5379768428549276,6.832631117592825
290.0,0.4089026700626205,1.6498361013460647,6.540464827488143
300.0,0.37588401404550564,1.751849318456967,6.184691570493849
310.0,0.3470920856446366,1.8441042299624963,5.7822531699493736
320.0,0.32198818118079914,1.9269468634198152,5.352367966882065
330.0,0.3001028312100764,2.0008922494764074,4.913246880548313
340.0,0.2810275867978698,2.0665568724317116,4.479958451534782
350.0,0.26440823707215827,2.1246086233657278,4.063626409905296
360.0,0.24993964984773626,2.175730741646331,3.67159065049172
370.0,0.2373627427346743,2.2205965744712306,3.308049648336527
380.0,0.22646476926726788,2.2598525883930476,2.974829601360375
390.0,0.21708567581033672,2.2941075613588566,2.6720910346502187
400.0,0.20913708995396227,2.3239263362085634,2.398900257180097
410.0,0.2026501529600383,2.3498268791602426,2.153656348311312
420.0,0.19789294239182623,2.372279682099135,1.934393243596297
430.0,0.1956590509242856,2.391708778323016,1.738984742493967
440.0,0.19797816036298896,2.408493827519395,1.5652784520523189
450.0,0.20979873976043822,2.42297285180537,1.4111802987499604
460.0,0.2425440704456608,2.4354453049433404,1.2747047401385525
470.0,0.31928404352057527,2.4461750375195277,1.1540021826725926
480.0,0.4736163889312755,2.455390750681037,1.0473713289266546
490.0,0.7255952265751886,2.463256424159777,0.9532617870711186
500.0,1.0521736409933784,2.469557449217032,0.8702705798819123
510.0,1.4042842674142346,2.4719329879408294,0.7971351247704584
520.0,1.744105969213442,2.4615503992263457,0.7327249849246203
530.0,2.0542825337620902,2.421764560626621,0.6760354094757264
540.0,2.330218335679583,2.337230310444228,0.6261868885183431
550.0,2.5728971740685624,2.204186814658434,0.5824382472887976
560.0,2.785247896709907,2.0310971195779186,0.5442330106564603
570.0,2.97064258227784,1.833012056243249,0.5113274997794789
580.0,3.1323396879145657,1.625732043720516,0.48409107319694067
590.0,3.2733036724479296,1.422250414280795,0.4640991027641118
600.0,3.3961670373355677,1.2315116533969088,0.4551660996764395
610.0,3.503243415370019,1.0586396570531158,0.4646885301936532
620.0,3.596556898245887,0.9057916114021487,0.5027695893048377
630.0,3.677874598146677,0.7731020934172856,0.5747315744389024
640.0,3.7487377937109145,0.6594759874119906,0.6736485085158118
650.0,3.810490182824943,0.5631683541372557,0.7836563607437657
660.0,3.8643029559541584,0.4821712476268609,0.8883118390843349
670.0,3.911196835698974,0.4144526927146383,0.975707575971365
680.0,3.95206135694829,0.3580921829713712,1.0395766514352456
690.0,3.987671705563338,0.31134864407725227,1.0783648483603943
700.0,4.018703408991991,0.27268627245122223,1.093713030052403
710.0,4.0457451507173205,0.24077566090323788,1.089035306551064
720.0,4.069309943258291,0.214481438195279,1.0684362578554678
730.0,4.089844859884826,0.19284342458312898,1.0359999406550093
740.0,4.107739503689024,0.17505550642624382,0.9953913696365697
750.0,4.123333381410175,0.1604446314309539,0.9496828475296342
760.0,4.1369223324978455,0.1484512040474997,0.901322511242099
770.0,4.148764145487292,0.1386114545956194,0.8521807945979295
780.0,4.159083452537853,0.13054200216402212,0.803632342346096
790.0,4.168075998312094,0.12392654559089905,0.756646478440657
800.0,4.175912359909736,0.118504528171197,0.711872700064159
810.0,4.182741184059785,0.11406157986331214,0.6697151340380669
820.0,4.188692007799224,0.11042150221616771,0.630394076415099
830.0,4.193877713782545,0.10743959051470936,0.5939951619455212
840.0,4.198396670570737,0.10499708248683232,0.5605077616850731
850.0,4.202334608672587,0.10299652338003804,0.5298547683760255
860.0,4.205766231170565,0.10135801923791134,0.5019143524523825
870.0,4.208756634545262,0.10001608654799324,0.47653662236069627
880.0,4.211362548744386,0.09891705187886037,0.4535559436291788
890.0,4.213633408770909,0.09801694315208637,0.4327996712851271
900.0,4.215612293866953,0.09727973967396965,0.41409441123751417
910.0,4.217336741329885,0.0966759455580491,0.39727034702358677
920.0,4.218839459771751,0.09618141005483288,0.3821641981333303
930.0,4.220148961493805,0.09577633448058098,0.36862123422353216
940.0,4.221290097907933,0.09544449533088967,0.35649629625804485
950.0,4.222284519023441,0.0951726243301716,0.3456541888537864
960.0,4.22315108492618,0.09494987248807074,0.3359698419090368
970.0,4.223906231480713,0.09476735489249266,0.327328279934602
980.0,4.22456428486144,0.09461778817232412,0.3196243118105708
990.0,4.225137730287655,0.0944952065232153,0.3127620329241851
1000.0,4.2256374463666555,0.0943947285796463,0.3066542658255846
1010.0,4.226072911934453,0.09431235979199312,0.301221989274464
1020.0,4.226452387544219,0.09424482808942633,0.2963937610747755
1030.0,4.226783072330386,0.09418945227785995,0.29210513387358966
1040.0,4.227071239822955,0.09414403655652843,0.28829807328731516
1050.0,4.227322356110706,0.094106783882424,0.28492040200806806
1060.0,4.227541179247211,0.09407622756963789,0.28192529612137374
1070.0,4.227731860108063,0.09405116168678718,0.279270772018582
1080.0,4.227898022106728,0.09403059195940147,0.2769192268084002
1090.0,4.228042813461385,0.09401371231457747,0.27483702124010617
1100.0,4.2281689957061115,0.09399984536930818,0.27299405460786097
1110.0,4.2282789604240065,0.09398845089792938,0.27136350661805586
1120.0,4.228374789257432,0.09397908775059433,0.26992149888468037
1130.0,4.22845829938846,0.09397139276260888,0.2686467260113015
1140.0,4.228531072691491,0.09396506879226368,0.267520198766188
1150.0,4.228594487315909,0.09395987172534932,0.2665250289251399
1160.0,4.228649748302055,0.09395559831148076,0.26564617974104676
1170.0,4.22869790575303,0.09395208186817176,0.2648703063411223
1180.0,4.2287398718199,0.09394918775140629,0.2641855629810765
1190.0,4.228776443399135,0.09394680444348019,0.26358142553336
1200.0,4.2288083137398536,0.09394484165304162,0.26304855300013674
