time,mRNA1,mRNA2,mRNA3,mRNA4,mRNA5,mRNA6,mRNA7,mRNA8
290.0,0.6480745983084254,0.021501607183360315,0.41308457225697787,0.34683867408276237,0.7642204981081835,1.3276567727679327,1.4929655892250078,0.5527465741278993
300.0,0.5043118757638708,0.02109385349403104,0.4218116552442484,0.364776815396954,0.7366481347475188,1.3656390016042763,1.334756044219516,0.5540997099942168
310.0,0.42429913718597917,0.020310636073902183,0.4596865075697618,0.30374262121009765,0.7266514034273853,1.296366570510014,1.4211279517063033,0.3967398664722795
320.0,0.3637710593187176,0.021800998794859455,0.45948595589886543,0.30675473058648367,0.7917431212734402,1.243094293784467,1.4241244315616473,0.3247457633642904
330.0,0.2644214914826098,0.02218488328490246,0.4361971410531349,0.285063947767607,0.7388874100401193,1.4074942179510215,1.3087558756399122,0.24591209387470453
340.0,0.2442409842244361,0.022251389343860832,0.48707769244042365,0.27822345476972404,0.7757917925560315,1.3979213837685083,1.3570221053026281,0.19259053077704588
350.0,0.1989340669991139,0.022504909043464045,0.4746357239046102,0.2630002475562598,0.8129749145741995,1.433936053526955,1.3842332371365236,0.17135152248494664
360.0,0.1864895257134857,0.02244210478531555,0.46299552398323796,0.29299853967606354,0.7423133763697841,1.4382663885230151,1.2435561418831145,0.12877154583683453
370.0,0.17502231167209167,0.021884401954427743,0.43879366025301403,0.24967180792248445,0.7326144444689012,1.3909566442636967,1.2924949899048128,0.11079688822672512
380.0,0.15190603706629577,0.02203458250552518,0.4359372802129634,0.2396071872023766,0.7416622555083555,1.4404566791391034,1.165483922232707,0.09650620258021424
390.0,0.130840295257409,0.02239443308284082,0.4834312268646877,0.25954939139878014,0.7733697620753553,1.3989955839104833,1.0948250728057032,0.08337146773090495
400.0,0.13309486855430627,0.022164015995153892,0.45505319824427537,0.23824588993605209,0.7812249015284507,1.2765158966719807,0.8646075856142064,0.07512902900189224
410.0,0.12255212585809142,0.024410258091685108,0.45403952136486514,0.2502701214961965,0.7058238176444936,1.400080375997242,0.6342436665157402,0.06510769583486783
420.0,0.1083423725258979,0.02436712907140145,0.5054335607569216,0.2583274592346614,0.741572217947286,1.2557625513890776,0.46191448339041874,0.06173508591517815
430.0,0.10177420005513657,0.026903414374586643,0.4789241004133946,0.22033436716798196,0.7074631243534495,1.2073325701776847,0.3242358473003228,0.060031394267978246
440.0,0.10610494220924634,0.03360593955257411,0.4937430019090195,0.22039489408437002,0.7414434009008588,1.3010042363076124,0.2218980679633535,0.051194758657368195
450.0,0.0911265308015157,0.05089709480652438,0.5197984915086421,0.26672323882666193,0.7278872353072487,1.1543355674742624,0.14056712704194907,0.05620809069315495
460.0,0.10869038190680078,0.07703812996729337,0.4489094030703431,0.24379091661224275,0.7697587377753737,1.3260127632206145,0.09051765130805411,0.047985197743599876
470.0,0.09061985950529523,0.18256732012163535,0.5088106621563973,0.25886331598841433,0.6989371091652715,1.1816658151356203,0.06694271686403706,0.04303707841311712
480.0,0.09239480638039509,0.2896788452617591,0.5049433836275865,0.21978935295934715,0.7313253437333634,1.4171146403865638,0.04500603843968649,0.046545502027862576
490.0,0.09414008951584832,0.3617813340049004,0.48633354686120595,0.25053736943399574,0.7112295039772762,1.3390132473701308,0.03513360396137824,0.044706640915520006
500.0,0.09742611969540575,0.4886441259537635,0.4642588052072182,0.24137408630862214,0.7537232421310722,1.39666491917241,0.030530023311909953,0.047342085050825614
510.0,0.08992643570653952,0.5598859620948975,0.48201751716037256,0.2478048059032643,0.6744966109477655,1.2700787183649327,0.02670435495655358,0.03905239036984377
520.0,0.09653953268919903,0.6275834498866869,0.4624601765976483,0.2155273595753642,0.5784556131535978,1.3946367733051876,0.021455396219878256,0.0411392146802489
530.0,0.10254660857202642,0.6094599950789308,0.4044222565703768,0.2387900534191009,0.3792387347743629,1.3085190287173274,0.020206181946469535,0.03766190397866415
540.0,0.12050386242242293,0.584187280505906,0.338792761921036,0.21979477784859663,0.26159652415273726,1.1363026063091182,0.019902171962857585,0.04147145867760335
550.0,0.17248325303798437,0.6428136205615841,0.26757283704861556,0.24309851867552587,0.17719218090762795,1.2140266986677504,0.020147308632387718,0.04291361212346596
560.0,0.2566933171434627,0.5755778228939572,0.2187292283325931,0.2552635945658444,0.1287882729821768,0.9572136881835036,0.021836566882909785,0.039732821595435265
570.0,0.3917204021205178,0.5557500696623036,0.16224733868598354,0.261161372713291,0.0843224690066452,0.766753829279293,0.018853015669344726,0.042856293258922054
580.0,0.6714996634103533,0.6222181473499476,0.12632815267734399,0.29185598990691963,0.06905574007188357,0.40289447580620386,0.019414896838628497,0.04415409404444803
590.0,0.8532605328259955,0.6060196253509741,0.08623282049327068,0.3683011803242007,0.05731998784525894,0.1960295932784803,0.01777924599137797,0.0543277280598667
600.0,1.0693324766624792,0.5750367892020793,0.05908377763090712,0.4529658563559101,0.051987668564186594,0.1954546715043568,0.018655674642892715,0.06230086742418069
610.0,1.1179779223178476,0.5795870824274287,0.050621947284064835,0.5000953876349653,0.042830886366980646,0.4493418524353522,0.01776924815513347,0.0946628765852796
620.0,1.1622202052808281,0.5604396851857953,0.04089534310739605,0.6151869594812592,0.03905610173966579,0.7467788943062009,0.018744282856740322,0.13612834276777244
630.0,1.0546321691523155,0.5612345670303954,0.03099788831255713,0.565101675363952,0.03728103776450547,1.0475218189588718,0.02105457600620588,0.17251200300356026
640.0,1.0786465242415588,0.6300912542294482,0.027338305396390542,0.44307062706881384,0.03204255758392723,1.2757798261873599,0.0213404578860269,0.17744051269956546
650.0,1.1474229380123975,0.6041086479138053,0.02336427033275958,0.47317069629568925,0.032084933626201476,1.3091609555298622,0.024362926518178733,0.2515192243237659
660.0,1.143823588877775,0.5630431340546098,0.024571393508990454,0.42248543309863457,0.030804224061627583,1.2866181755497228,0.029810896961764005,0.21644850814728966
670.0,1.198911349837129,0.6084628914347203,0.021123911604093215,0.42877896849258607,0.03146857105726738,1.3664252386867453,0.03684664354645039,0.2222792907757965
680.0,1.237347469644138,0.5990028729463537,0.020033700258920005,0.3409102403209446,0.027059268023915093,1.3618304249031337,0.044376400187173246,0.1981852443965141
690.0,1.115956458307412,0.5859465027136587,0.020530672589612876,0.3592367417875417,0.028760810205882698,1.2595520495878694,0.04692664606888324,0.18274709608757825
700.0,1.1303278939841224,0.5905285270298215,0.018118492570325558,0.3276774881181509,0.02568371480267652,1.3523340963355053,0.054914005301914384,0.16513808290706763
710.0,0.9908262521672611,0.579586842763406,0.019039822271197118,0.2910473620610337,0.02599209316478576,1.345180167673228,0.05070627377176691,0.1472359805145793
720.0,1.059267533686609,0.5819393479194832,0.019299094423328424,0.32534064097344917,0.026108292921132134,1.308721534128767,0.05054067633862161,0.12106555766549114
730.0,1.1928324279397104,0.6082224242754153,0.018689454361776034,0.2819074393806634,0.02474037442048345,1.3744205804473242,0.04079915157435222,0.10907340428958977
740.0,1.145978151153989,0.6148313383437576,0.01706688035458035,0.28619606346461324,0.025328998359062504,1.3086524998181073,0.04222487714648474,0.09076627676783851
750.0,1.0944404942449426,0.6409618798333141,0.01793970032146959,0.2526661120596966,0.020650297241605744,1.372484801444964,0.03815373063747111,0.09337013348398449
760.0,1.133104108827681,0.625101531004069,0.01789092501158191,0.2743512881112831,0.025743775001829786,1.4011517639553213,0.030649876192989218,0.07925979249416192
770.0,1.1021690748265724,0.6061129097960443,0.016706197953223152,0.2488869942405096,0.024069162301184145,1.3051100538632132,0.02692500034088989,0.06497378589020172
780.0,1.1663676524369144,0.5683899337133749,0.0173052805951296,0.2476522634817322,0.0233694169917042,1.3995481283288023,0.025454566850041757,0.06444222722530664
790.0,1.1738049025685826,0.5974617209165919,0.01825257060567021,0.2476149797784036,0.021871872218961988,1.3386107551735043,0.02307895111186017,0.05320741885368235
800.0,1.0911063070028468,0.581096151425249,0.019593262745332147,0.2400791724157022,0.02240491304295949,1.3635428650711223,0.020709724866774814,0.06269647100135237
810.0,1.1585498086607022,0.5476134323110502,0.019517568645051282,0.22835749988784051,0.022721159471638573,1.231944584277666,0.02002725268865769,0.05252432234395967
820.0,1.104656807865663,0.5943539803625952,0.01908047577107353,0.22465380083575587,0.023570177520300897,1.244780886842621,0.021905587459043654,0.05223204029100612
830.0,1.0831305323728428,0.5643313027573699,0.01875652811351537,0.2549220012353774,0.02330666799070151,1.3707135911274106,0.019716979220176453,0.04939119766004955
840.0,1.2170499101118375,0.5969144245126355,0.01771764482771073,0.23839877622082245,0.024343313092369884,1.3264363638743555,0.018812493524390267,0.051386913461424516
850.0,1.0972429738459857,0.615244451629038,0.017443321417722063,0.22789947927762746,0.022244020416644666,1.319177772528705,0.01979339185496084,0.04255939607965506
860.0,1.185048199292629,0.5288016175022744,0.018098072235114684,0.2497749151637932,0.022638722513890812,1.3586864953690425,0.01817158894538289,0.04330650568096524
870.0,1.0642138149316451,0.598812277506905,0.017886044789668314,0.2415329804859944,0.022752036612596418,1.3821588066560049,0.018183289171099088,0.03966262886094281
880.0,1.119871614778312,0.6452247550185094,0.019233077425920033,0.22551621313822934,0.020195550036307967,1.4121260166363974,0.01720209910893342,0.046025342033921564
890.0,1.0928991766598908,0.5641631467207844,0.017867893844474226,0.25207759773121974,0.023420858014232604,1.3605080893673664,0.020129645996421558,0.041372171669671234
900.0,1.170182185752301,0.5842369398001841,0.01918539401130916,0.2313451369655185,0.022562447182040028,1.328271829381093,0.018787020849934513,0.04163546564097937
910.0,1.1237656294116443,0.5323683185882049,0.017569349207728097,0.2253253494041607,0.022117042772315364,1.267441355307782,0.01946314637441211,0.04102318447513455
920.0,1.207447235144973,0.620304097387661,0.018929766710827623,0.23094344560099553,0.022708537990375265,1.3338487584021266,0.02003686846152073,0.039513112916122604
930.0,1.1214903365341222,0.6312878705854158,0.018652207536153206,0.2317842743108357,0.023336192937405575,1.2183351639303368,0.020769676222292255,0.03797398925810399
940.0,1.1400816766466744,0.5619358850711862,0.017486101408064204,0.23174394249928945,0.021864822442939972,1.3531991225173852,0.01933641384073113,0.040362304497505164
950.0,1.1693294781269523,0.5925258967893081,0.017460882977855086,0.21974891408382272,0.021681286525952824,1.2289574485297408,0.01769137441511976,0.036632247914606654
960.0,1.2059077624019652,0.5662481606874507,0.016624428402638503,0.21849352797115656,0.02270065469655055,1.3522766636249917,0.018216823225506325,0.039231715660520514
970.0,1.1140453305681826,0.5437119536661138,0.017329488017336102,0.24747343557796384,0.022896564534767322,1.2875801703830325,0.018896340373839367,0.03728495233426849
980.0,1.1091584498741696,0.591841706937537,0.018458591975513267,0.22254013309413556,0.02294610243315602,1.2487092715995112,0.018696321049356472,0.03734406511000935
990.0,1.1219949188735838,0.6073276241920734,0.01840074705130732,0.23759419216709407,0.02329135654564744,1.2141388221392575,0.019246300869472613,0.038591246027635265
1000.0,1.0488768546974228,0.5731225035009674,0.01866265302843218,0.21800498597703552,0.020974975463874432,1.2921414822799788,0.019275334369780933,0.041230868400371
1010.0,1.121735262289684,0.5921759682306842,0.018608502117920044,0.21880834930860227,0.021279650203939356,1.2985181177782301,0.018262196374811787,0.03718773466179569
1020.0,1.0556442872043148,0.5348560065423872,0.01891733171113313,0.2231229157858847,0.022991307066463743,1.3607057938671105,0.01858807898145747,0.03653770510509279
1030.0,1.100588491815441,0.5557365877850909,0.019816328826935927,0.21337401664150074,0.02152370798492105,1.4135228998390361,0.018988815899697288,0.0340116587003904
1040.0,1.1174380998319229,0.6426690638601639,0.0187444199155846,0.24760827561060123,0.023048547424941564,1.4170967032779365,0.01762599649841086,0.04080572974867057
1050.0,1.1604774447648758,0.5651283573438016,0.017304788498061094,0.2473931378696964,0.02266602183323639,1.2797553531633514,0.018117181109102827,0.03798414032490847
1060.0,1.177143406423176,0.5865068978753061,0.017504653889975335,0.2245899171768645,0.022515717734866998,1.3574487695932143,0.01862154271591764,0.03638580260378645
1070.0,1.198620863679508,0.6095661154494855,0.017495303515236173,0.2536632173026249,0.025182596580561715,1.325912859116803,0.021248741653379415,0.0367809543932979
1080.0,1.179920533439405,0.6005129897669637,0.016790725225060154,0.237362009831487,0.024059148382132578,1.3430100115176788,0.017517489900233326,0.03675184454713052
1090.0,1.1143349279009462,0.6401391175139014,0.018226637407039083,0.23227513719478374,0.020559055330071196,1.2432580278036112,0.017879154670536555,0.034505290311994376
1100.0,1.1008649472415837,0.6021627955731668,0.019359269048935607,0.23234849867197557,0.022542918630885627,1.286971611956856,0.019312748084360294,0.035797927891251365
1110.0,1.0623175979696,0.6205392212237091,0.01962633778408689,0.2292319965438121,0.023695666965935502,1.3528197248442015,0.019198834454836156,0.036312254178939414
1120.0,1.1233938964768406,0.5969481074701072,0.018726290957676875,0.24078486880094802,0.023049834714555507,1.3320596012982941,0.01753737909329653,0.03649291780042439
1130.0,0.9936766548649433,0.6139937332095252,0.016841368173636292,0.23173683650131033,0.023900835776524423,1.2089276058063938,0.018406042136762918,0.040320220094066085
1140.0,1.1405015538783225,0.5851676320827404,0.018116401440327293,0.2417333021937728,0.023384913179490527,1.3912932764064647,0.018133335872005014,0.035362333273987204
1150.0,1.0829781453496923,0.6526947666585046,0.018749642175137204,0.22313738815722756,0.021185858889542206,1.2756208925742065,0.018703706922410433,0.03349069134616996
1160.0,1.1225418067913184,0.6176388939220946,0.019794674755847907,0.22749936378350005,0.021975514663567494,1.3343029246106424,0.016700665043867736,0.0365587244857816
1170.0,1.070610261041167,0.5360614539448975,0.018753601860960218,0.24178735698462028,0.02544468222266879,1.2529602925823224,0.016554311512312774,0.032244210484395464
1180.0,1.1322871648944057,0.5671486166167168,0.018476461777451263,0.22074260374824958,0.02328188180251854,1.3011931811080695,0.018567636820792655,0.03462413119758544
1190.0,1.0495362272552489,0.5752136608495757,0.01895716472389794,0.22818714851110647,0.023183010843402064,1.3650941049240615,0.020429447555021078,0.03523850437911835
1200.0,1.1073534940663567,0.581324600594205,0.0194708835910557,0.2288467023789147,0.02304354134934996,1.307441649824932,0.01940357359944031,0.03378938233115952
