time,P2,P3,P8
0.0,0.0,0.0,0.0
10.0,0.5423935314935573,0.015755069363651366,0.01758170074457097
20.0,1.057463101794391,0.04101307190215678,0.049698147586578936
30.0,1.5040654014153192,0.07783914470461412,0.14369327551629707
40.0,1.6568020016105125,0.1464554573702207,0.39604621058947553
50.0,2.0923039552666287,0.19755095945494824,0.7938549751986462
60.0,2.593656996549982,0.28997923017766686,1.3588439531173129
70.0,2.521083583881519,0.29677379570003787,1.7107063980963122
80.0,2.502728980157196,0.3135398490854743,2.212270029190237
90.0,3.1508870407907885,0.31903224857559787,3.0024124942110624
100.0,3.0508974320290894,0.3205238611182516,3.397648066484765
110.0,2.867614473249779,0.2871916925156414,3.972764604466983
120.0,2.533459585641867,0.26869693955326934,4.323128071151957
130.0,2.414415987377457,0.25144193904136536,4.730031369457846
140.0,2.0652456458688793,0.23159944893753104,5.497498733650472
150.0,1.9178703278847937,0.21017600031936332,5.286475288121862
160.0,1.4563305521508618,0.24216726948744066,5.287493086210713
170.0,1.3745210176203349,0.27303382052556824,6.927605635823076
180.0,1.2682154295314776,0.2985509372375609,6.196310692139378
190.0,1.1649892358038267,0.35991796096069134,6.25821270708927
200.0,1.0747401132329137,0.4642301082098827,7.23635578276418
210.0,0.8579757373600709,0.5709323356987406,7.1122914323204585
220.0,0.7962455501948197,0.70774040352083,7.49938444234749
230.0,0.6913142077184693,0.8846350391252862,6.801208702820024
240.0,0.7643866927128677,0.9967950831729369,7.153502370619522
250.0,0.5975901744389859,1.0973478117237587,7.876632617992547
260.0,0.5570001051680894,1.1841284679571957,7.529759613369488
270.0,0.5185296080035241,1.4429407249599548,6.777925821610274
280.0,0.4540529038324034,1.5074373132165875,6.4866474322091925
290.0,0.4014635706894625,1.666814019036349,6.121000707702796
300.0,0.38582175387351614,1.6664664979051704,6.24537590754166
310.0,0.33654106253954214,1.7506666928459844,5.741321218676581
320.0,0.3217270055349029,1.950907147145104,5.89027881305274
330.0,0.2960177145258846,1.9307159459479886,4.6132404182580755
340.0,0.28435186668967116,2.164840866414943,4.283539462009597
350.0,0.26540125962819394,2.198188002080042,3.8607247061407084
360.0,0.23571281403243477,2.152275009570614,3.601732480051469
370.0,0.24266551299744563,2.196641381998821,3.5821148021579066
380.0,0.2274725717140585,2.2218909676087892,2.7726914186190164
390.0,0.1950729996096437,2.218433737893772,2.486329802733844
400.0,0.20362071669559006,2.4037978933268285,2.4559496780416272
410.0,0.1992879460173901,2.4209849232646596,1.9775728912822559
420.0,0.1917242443526753,2.3775570768334684,1.9689922058116167
430.0,0.1869048900628354,2.5067172098299055,1.5843567724750445
440.0,0.19514727913586502,2.4135665518124414,1.546507912030143
