time,P2,P7,P8
0.0,0.0,0.0,0.0
10.0,0.5259685069475386,0.012078178256275432,0.01777878683792084
20.0,0.932198575843152,0.021509678825971545,0.04169419205059927
30.0,1.3848228897601333,0.03131140920499036,0.08083363697527993
40.0,1.7675552035228776,0.040171087220517494,0.15813921583629384
50.0,2.118187802217698,0.0483497187758893,0.30138502628028285
60.0,2.413294201839143,0.05100574976501262,0.4642741971801975
70.0,2.785140962965247,0.06023126922778108,0.6208588092877576
80.0,2.881304800718111,0.06072034596836448,0.7890609385854849
90.0,3.021990856005027,0.0708556673400994,0.9219486101487702
100.0,3.267474164471657,0.09006322853147505,1.007867663568081
110.0,3.5313046942743105,0.11998426133209629,1.3132226807095697
120.0,3.3253965765869777,0.16318859228189544,1.3858484665050488
130.0,3.5686771060469304,0.24843421208433755,1.389095465254543
140.0,3.6843557775770783,0.3593750638181022,1.8228108032731325
150.0,3.5258479320431046,0.5487005559749919,1.9079471917253947
160.0,3.920568787727934,0.7075357081963078,1.8215335961725914
170.0,3.8391720260668047,0.8431311313430195,1.9904714972749136
180.0,3.9538972805831682,1.080959143394861,1.994019337702775
190.0,3.9388812666927553,1.147623904461351,2.353708522783049
200.0,3.8649359348636967,1.4134641824367633,2.1354969496183616
210.0,4.104202808206642,1.7503202613695905,2.2490855341766056
220.0,3.484110352198849,1.7070256563431017,2.1469767630566237
230.0,3.6465920301092796,2.0920884028118283,2.310079424284337
240.0,3.233280876581998,2.288201927033481,2.448725872137605
250.0,3.5792445570728146,2.13571162211169,2.428757422098471
260.0,2.809526064141911,2.582363484895952,2.216370554123758
270.0,2.475638969777046,2.9755753497555357,2.524859375085057
280.0,2.3955608303750373,2.760817543225544,2.4919069393097755
290.0,2.124835388684068,3.033351704618139,2.5404671839625603
300.0,2.0613995575420065,3.204915514584664,2.3046404054751917
310.0,1.6924028820951023,3.09468850342321,2.667641169943106
320.0,1.4154912777750626,3.6519261466656285,2.3724651524568174
330.0,1.3115268610153488,3.5886065068442443,2.5242529827881417
340.0,1.16412680971085,3.425717884070849,2.314428299427155
350.0,1.0427457985525501,3.761042225480259,2.308854605235112
360.0,0.9840548779115166,4.077049946461918,2.660573521713867
370.0,0.8643070982638803,3.674817219959153,2.381819174496043
380.0,0.763487677377876,3.417095649270198,2.626011015895057
390.0,0.6887657349989553,3.6090379310788405,2.6033476891466556
400.0,0.7034635745916075,3.6838240533729953,2.5195971823639214
410.0,0.6097932372161796,3.5607073318443123,2.5958302837743568
420.0,0.5875000022525679,4.281463999500613,2.6195525938296935
430.0,0.506111741658622,3.840380630959063,2.2534983456723117
440.0,0.49675751123470335,3.641130399237328,2.2537101806887083
450.0,0.4307312707259074,3.3449911143245132,2.192453567856543
460.0,0.4645204895414036,3.5514199658701235,2.036486485666243
470.0,0.415896442407538,3.358046126572619,1.9003692518508843
480.0,0.4253671474622043,2.884462790283086,1.7912494922274544
490.0,0.4067806119601337,2.823870602771863,1.5914403203723326
500.0,0.5457294822212888,2.4602113026470462,1.4854975839426334
510.0,0.6096575781846998,1.950845767463122,1.371139519743221
520.0,0.7936015400554026,2.018788420585918,1.2685654023475441
530.0,1.2110977091053274,1.4358190883931068,1.1294033825328755
540.0,1.4386963017564194,1.3060755558608839,1.0506035539690441
550.0,1.6472620878465087,1.167263972295883,0.8518344240680208
560.0,1.9409725002995244,1.026186300503525,0.7880192950970983
570.0,2.4165151401586202,0.8750276751692473,0.7484525787866909
580.0,2.601158796281571,0.7216845370188909,0.6783725943795141
590.0,2.7211317126447434,0.6544735247691054,0.6500813035565205
600.0,2.9184399070235862,0.5578517877514387,0.5570727371506219
610.0,3.2000164938976767,0.4849750968034145,0.5216523256716878
620.0,3.1747901970948464,0.4015883699576562,0.5402634493659187
630.0,3.3923093401186004,0.3705211428145067,0.46929284973647956
640.0,3.339619898088224,0.32851873077476673,0.41076263585780315
650.0,3.4537902197895143,0.27748546035804056,0.4386063073569048
660.0,3.7254508642120125,0.2570379262692764,0.43191775845027924
670.0,4.147687081209746,0.21110596917001756,0.45764787761362685
680.0,3.963425057339496,0.20741803598225342,0.46942731551876643
690.0,3.8235991073911406,0.17468504303395702,0.40450819909425934
700.0,3.862554669709241,0.1585674861130334,0.442508091039821
710.0,4.047181232480266,0.15749488109085105,0.4675716422716344
720.0,3.7410125224031554,0.13722019738137017,0.4178555120051581
730.0,4.062226107847984,0.12963811845657958,0.4329771994285918
740.0,4.2848326283887594,0.11948838508904862,0.4002088630439564
750.0,4.0444971212748975,0.11548952786317138,0.37838405897327837
760.0,3.976150101916437,0.10891738002360683,0.39186630257515176
770.0,4.126683158996235,0.10813800546600912,0.35298888200179934
780.0,4.35738931528571,0.1126535385681765,0.33294983487040813
790.0,3.898148343746527,0.09848364458569522,0.3499300395644299
