time,P1,P4,P6
0.0,0.0,0.0,0.0
10.0,0.012164616310017615,0.6562622614895174,0.012926764187480675
20.0,0.02215845925625631,1.1899732150296003,0.02849431414187522
30.0,0.03460769934623331,1.7331397022845771,0.05909187472988776
40.0,0.041068582872884805,2.1500666639118498,0.1665005420754455
50.0,0.04772765176904024,2.3845612426023233,0.3565588629333694
60.0,0.05573790401242333,2.719726144859247,0.5442757434310197
70.0,0.060008095038131946,2.3863157228010463,0.61513936390832
80.0,0.06537283827325956,2.8411943464345772,0.6909894067352588
90.0,0.06010691597197024,3.039045505043962,0.6201708516122656
100.0,0.07972606047517157,3.2487777522944628,0.5792179317827182
110.0,0.07107298613946961,3.3783183160083636,0.4911260382440942
120.0,0.07828218108608644,3.2609332317801423,0.47671429420144296
130.0,0.08273023732327302,3.5759502561035483,0.4335828603219479
140.0,0.08817579077021832,3.317101650959451,0.3832252863639089
150.0,0.07635333351171916,3.7242642040701206,0.3559464812961862
160.0,0.07501891004578208,3.746430481268897,0.3299171278428952
170.0,0.07765742713348386,3.862275053816109,0.37078517422864615
180.0,0.08290751630382162,3.6370992688148798,0.4636024429521499
190.0,0.08988271452494981,3.651853916126616,0.8384121798308631
200.0,0.11042783936526707,3.988427330037351,1.3904589995042114
210.0,0.31976088818893844,3.3558202982427288,2.061888839283429
220.0,0.7737642071010553,3.4872925663778354,2.6346085428229675
230.0,1.1534220623654525,3.2708387956393943,2.780845212115632
240.0,1.4750733807091079,3.025902184508223,3.70034702793954
250.0,1.768064390345421,3.1471811638549547,4.224606132607514
260.0,2.1844477816130574,2.8941301217468953,4.614576639335345
270.0,2.4131255227807307,2.923446861023157,4.807679772258657
280.0,2.7411124863118594,2.655376175565017,5.107337214786287
290.0,2.2764562862735316,2.456927186212826,5.426990603777959
300.0,2.525060279261732,2.2105531886362417,5.279188033860522
310.0,2.0267836015111045,1.9969826356871052,6.236447709456867
320.0,2.0236072243342687,1.9047864896238953,5.711898634132084
330.0,2.012342013292998,1.756225217373312,6.1808744039761025
340.0,1.6204493464409615,1.6798642802157526,6.829077431060076
350.0,1.6081945288650916,1.57670722483944,6.114153970445137
360.0,1.5167520375359242,1.3242066948839528,6.5172953866427505
370.0,1.417537983397675,1.396824748025232,6.369346116676902
380.0,1.3035522713088952,1.2752530537878655,6.587950026819037
390.0,1.1004674129747047,1.2831392289850982,6.451598836126017
400.0,1.0492958408557576,1.2177347078965275,6.669777198281363
410.0,0.9347200274755425,1.2124852781421323,7.095300718802153
420.0,0.9017604437612745,1.2177663029086903,6.341997095555931
430.0,0.8903177705476057,1.1371895801839282,6.37390509843918
440.0,0.7504961482259813,1.07336147076482,6.536824332636622
450.0,0.6535838188627635,1.0911283090542678,7.136534394327351
460.0,0.6484291588464222,1.0159931370615005,6.563637783865102
470.0,0.6425244307985442,1.00216968803554,6.859049867037985
