time,P1,P4,P6
0.0,0.0,0.0,0.0
10.0,0.012232528397693376,0.6477044542276206,0.011979632041734564
20.0,0.025193440781752886,1.2552731016632042,0.025064192838393524
30.0,0.03317455506961888,1.6758403466246699,0.06126075553345391
40.0,0.0404381409776846,2.0950574018899526,0.18291861369600476
50.0,0.05021610511509147,2.482692477340216,0.32595881870877885
60.0,0.05536110247966753,2.62852330135239,0.5471497151728562
70.0,0.053309307134406514,3.001405980700526,0.7042099888406511
80.0,0.06582234378736404,2.898658379513654,0.6734978008066866
90.0,0.07145912051242607,3.195601119694363,0.6395028984962329
100.0,0.07575432422799744,3.2129179201765248,0.5511054723775777
110.0,0.07275625490097394,3.19823619009159,0.5318684416703044
120.0,0.07752931366685681,3.2365107986882617,0.510331807878748
130.0,0.07267675946801552,3.107181631426762,0.3981408196680891
140.0,0.07699063551716778,3.5827057640900546,0.39617456111885063
150.0,0.08491516757668821,3.767329076523378,0.34605121059746535
160.0,0.08302121525752475,3.6064660687207097,0.3379647019254405
170.0,0.07626078115494514,3.9346929632666665,0.376136521260966
180.0,0.0829995335871766,3.7038509228726526,0.4627202763853302
190.0,0.08538664291207952,3.5774859326741892,0.8558729869420606
200.0,0.12498150638049077,3.5424101604444247,1.2950400476724082
210.0,0.4349178623854241,3.5313751396137785,1.9526794813119372
220.0,0.9584851159951521,3.287619533429014,2.6121297515422373
230.0,1.6161893606718378,3.5696600889339503,2.9293834470031834
240.0,2.1802346862203943,3.3663869796411365,3.6325984538410494
250.0,2.592156396056717,3.042565681723906,3.8990019689027693
260.0,3.031986958387811,2.93605505131473,4.368463588762257
270.0,3.1208859697018196,2.7860939265598557,4.880605895399874
280.0,3.4468483615193337,2.5596220886126972,4.461268423209015
290.0,3.051335369712935,2.300606798299196,5.5384062912875525
300.0,3.3047944232533277,2.165327093563775,5.206911391990935
310.0,3.030433936787477,1.8940938077909373,5.752938326214874
320.0,2.9749754160845003,1.804183068738564,6.42481309862209
330.0,2.784859594604171,1.8128363544306656,5.946182232680003
340.0,2.450906594449034,1.603100869129602,6.024938093033252
350.0,2.322461514896521,1.4788649246104748,6.074839340281152
360.0,2.2615660855298834,1.458586134835735,6.2599072852010025
370.0,2.146826337813286,1.3807256718284255,6.121729030353866
380.0,1.6161611575079096,1.2113029513248548,6.765098526965275
390.0,1.6821561412764017,1.3050808692545326,7.157281556260039
400.0,1.4568219338377304,1.094621062289073,6.6056608889114745
