GENE	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9
bgr_marRAB	260.5144765318447	237.2416372938176	286.2945271472916	261.1749586467984	240.5200037217203	287.19413989539964	269.5604936265114	188.46979342459286	289.52076721819196	195.94618241994803
bgr_mdlA	112.21856108337519	113.74279797947227	154.7521775270443	105.96356754176584	125.31616339110457	122.75542078907422	133.62913647874583	139.24065892579188	130.79561094280288	135.58363695994262
bgr_fumC	165.40463603070634	176.55160352786166	203.90046432475003	205.73651908245512	188.31977764632833	178.27451423879538	155.14147243104463	165.2614161676131	222.6724317676392	170.34146454558996
bgr_arcA	1201.781267065818	1431.6313336041437	1254.4470061515865	1439.5001585977043	1429.723115475058	1178.421815070303	1163.666973003125	1397.6501640617105	1266.3707490758247	1305.2669739511193
bgr_yfhD	17167.20053569794	13827.733827541691	18559.4938322959	17510.202955698085	18325.932835331936	18797.155651559195	14433.639468178859	18677.436509899937	20051.05340663861	19140.984199095077
bgr_sodA	31.987548147130067	41.42442019770322	37.366839913026666	26.8279875141141	38.75680038434745	35.37656403735822	36.36193068057396	32.316892091023604	30.276149925277654	28.042119527966584
bgr_fur	5891.711307581409	7975.461585784622	6668.924470790137	7889.663792255034	7005.066305065823	7516.41052952649	7120.905977631541	6342.965792435703	5351.446853973795	7275.753911268347
bgr_himA	5256.389345906256	4550.961119876236	4715.06900015613	5069.842757259855	5547.409466853572	5219.624252380825	4595.479476548575	4949.6656697018025	5115.4615527214455	5237.183905189402
bgr_crp	1046.392453237584	1293.8992674075841	1119.4890578178615	1157.2301057058921	1377.048171672608	973.8239801009073	1315.428440942454	1233.2736566019703	1113.9604509077744	1317.968953125029
bgr_fnr	31519.78726990663	32546.77408888749	33332.75029882264	29350.45395304208	26255.024147979228	29734.824923694752	31691.443560264743	28848.214500371985	28870.294503635163	31100.499141426735
bgr_nfo	3329.608557411952	3382.496041436687	4816.7018904438755	3492.7689348980266	3741.910243988569	4344.551804743127	3753.59198655467	3531.6622411643166	3089.584635769285	3879.185464796821
bgr_appY	2470.5677189532685	3525.5834687261963	3623.442667870553	3012.3482672299433	3234.7522829824047	3666.870069116181	2787.322989979271	2670.9836524670477	3246.477886234026	3026.1724851475283
bgr_nlpD_rpoS	2454.414047294032	2080.184604287217	2566.7121420585586	2655.290648183447	2137.8875715202066	2418.335218330092	2683.8672280443275	2526.316306278477	2328.1445776826963	2343.4754759753564
bgr_zwf	291.7198550330567	311.93744632116244	342.89036262429886	265.9289186653305	330.17843317296933	316.6241690967039	245.0758092383209	317.0254648967424	320.53524998112056	266.3508621950044
bgr_aslB	52.54380414381368	45.981754365584386	44.05129960400747	44.99460755108708	40.263255990155855	57.4748841621412	54.37976012003441	57.2244810278208	48.094112920593325	43.629154594253
bgr_glcDEFGB	4783.858000129454	4187.038110781585	4915.934488439377	3268.0435019443266	3089.483448986843	3404.0604554348993	4009.678693398281	3546.21847246365	4352.039089257623	3666.274417273949
bgr_mdh	28.68872274135763	15.367257341734376	22.249587541933078	8.653896080747542	10.047097052479565	14.522597322528252	38.89564482862702	9.880629391196736	27.79637270850003	34.317995026253
bgr_inaA	2640.408102687972	2147.000679325321	2283.201234165234	2048.233598170002	2519.176195686819	2196.254329286918	3696.170134050142	2326.4364775677614	2397.9099356145366	2416.6033094592526
bgr_fecIR	2122.100417071941	1361.4458075957964	2821.857837333974	1583.4872427998057	1998.5783007982254	2195.56196451189	2084.1673239896973	2150.989964546517	2981.6825588298384	2089.517465599018
bgr_fepA_entD	1725.223068145129	1158.191195274774	1434.6881920158178	1051.6395653750117	1792.9731388472835	1302.6683605213254	1062.2054751037638	2126.561706499785	1960.6602537446508	1334.7133593397564
bgr_narZYWV	6076.612137743674	6178.435602945363	6871.871103746773	7911.598981756994	5384.329428790918	6172.087085875208	5609.754928022856	7089.579931817654	7145.711044578347	5104.455814306537
bgr_fhuACDB	525.4790627664067	322.7386203034816	569.3871261394751	326.4824769033127	417.47186870540753	357.6915993791956	402.65446523606045	708.9203245318049	510.4311538859927	413.24936258654026
bgr_aldB	14113.753650068855	13644.487927427632	11449.221004454097	9841.329202550209	16199.351216839661	12960.16719029626	11590.785369147314	10668.948802782765	11520.986521883066	11435.693020259172
bgr_aceBAK	4349.191468367015	3504.451135518932	4213.200796197093	3663.109836833324	4325.142878172799	4180.940026555536	4535.321203602063	4219.28702204536	4034.5773411173473	4758.358197657875
bgr_dps	7566.7773618822985	6579.665464411592	7081.510707529193	6145.662677426214	6434.001695466573	6216.103274252514	6980.694543187415	6585.238527483826	5189.46947791036	5782.141610967749
bgr_fecABCDE	182.28196792417978	139.86876903709503	250.95833221682375	189.24825647472812	194.52023882333364	159.8529576939586	145.9981528700199	188.59065758541092	254.51114279183554	146.26405254006644
bgr_betIBA	135.66259904192574	72.01044359431476	108.93312244303154	42.51789867730453	50.00875779970816	84.29729883616625	176.52960820894984	45.66906074015523	105.12779451078035	146.7579667935889
bgr_osmE	274.3593128723267	288.64552524356395	260.9648433224836	245.17419633002277	240.32919962081434	322.80625106308094	270.9155147197215	281.17209198187885	205.3297095999547	255.3758611461619
bgr_hypABCDE	2135.2027279469835	2386.0689742996838	2777.233293098794	2140.600665569222	2576.6810900580235	2881.3049565719284	2462.0624050284423	2947.2713512538994	2344.694855526193	1821.0214168193759
bgr_fhlA	112.11736624034512	126.78818506820195	143.98744287758623	99.04263787179606	140.53415912939192	120.66411788283897	101.73118867149442	131.60174090873292	131.77275509564774	92.81289512743484
bgr_ompR_envZ	957.2906362427923	1017.2249486386095	1001.3726573433867	1253.0736743980915	1074.5695237894024	1000.2104085954496	1132.5334722015348	1362.8100754060413	1237.959282936781	837.2539196720934
bgr_osmC	2863.8101245877488	2241.7805599993812	2475.352385827279	2053.3753696967933	2228.9664881268372	2055.9892808451527	2205.0158713615406	1870.877002463965	2224.7983635137957	2836.4549420271037
bgr_lrp	193.79720493392938	169.6062456943925	209.43968300563606	163.4655369365218	174.74460281322513	209.42615771102678	167.57495396396664	192.87445648372608	163.7681024603412	174.5181746915808
bgr_hns	9917.80435595295	9453.64787964259	10839.07048522703	9869.590823814933	8463.059453536185	9363.434639606146	9276.308278086992	8989.65040293326	10608.205013059376	8172.136155181108
bgr_acs	2397.2929792507653	3115.6060368693784	2586.41319627088	3069.7250980141966	3211.7870600948017	3753.355304091601	3696.304825990257	3026.0442119355303	3436.7627911653326	3441.8573460842617
bgr_alkA	3258.008865870351	3851.1260789592625	3565.2179463010048	3958.9639102761303	3556.713967618633	4870.00944748433	4841.519952159633	3811.421571561541	4412.078231369085	3885.5517493867965
bgr_csgDEFG	262.2687649801912	173.36657761392738	217.61958846070723	269.59713681528206	251.15772495518448	271.0333896016911	258.2853072255056	309.90398822794015	261.03540985861565	196.5729849368629
bgr_ybiS	9824.578021435867	11011.213524220482	9322.166070541502	8801.093000437024	12721.767160574946	12157.82568338354	9770.655274241493	13578.820579040777	10611.587687222416	9983.542598076874
bgr_rpoN	332.5557870767828	401.4077481878808	436.1599983248032	396.2865674064097	390.36911585850953	393.01195607311564	381.3295654691617	409.325253501061	318.30521522474135	387.48803831725013
bgr_entCEBA	1649.10903551696	1015.0497920848102	1687.8132489496331	1254.8654033582407	1505.5356933422536	1369.1606541526317	1658.5790523633882	2307.8523684603056	1847.6346210703352	1479.6666761277584
bgr_gltBDF	319.58375058212647	317.51434356320755	296.43193226871387	346.35852015748463	280.36388114227736	316.8049682515319	274.0239323545851	280.0861759589687	301.8117843592771	230.32249754912326
bgr_tdcABCDEFG	3216.6553108681155	2492.4436600268978	2759.5351589007855	2595.5794054383578	3303.12229831809	2701.7562301109183	2925.377451514866	2573.6244987812956	3182.5969155827306	2428.396162367279
bgr_tdcAR	3700.305124153307	3673.2305435159765	3887.4797706041213	3947.370907046465	4264.272866260081	3873.4061631189365	3581.5661086534806	4344.601466188113	3296.077009364622	4030.852526970236
bgr_lysR	367.15355529404053	465.5095950741694	477.52409270962323	477.2436705972921	449.24388606754684	434.34923532109224	421.04099811781276	476.34889164827337	539.011535564976	367.091925604128
bgr_fumA	470.62092241693017	266.38282805573	386.12216150389077	173.9972567666405	170.41566500830876	199.9032258083678	935.3634579916818	162.5883559853908	485.58786366006217	701.6739573993169
bgr_livKHMGF	947.4168221298531	994.2462901082646	992.3826262702853	1038.760282699203	949.1601652894115	1224.7372737163837	1104.9658294979936	1036.3045338183397	979.9298701055079	1023.0411407912942
bgr_gltA	2183.457259084192	2061.170845586508	1909.816452591094	2326.134454057147	2469.933423553931	2663.7160626764744	2700.3255945884084	1788.4774873111396	2515.8555168542	2042.2041094755944
bgr_cydAB	170.38860760770092	152.89179631631657	108.16753822229522	141.3156568536444	131.97144603539405	190.59685175915288	112.71116704102222	169.03298718183726	138.50004440004523	164.90105356808832
bgr_dctA	341.5891618031159	376.7073282339531	286.4604587226989	393.77366779195825	309.83127791915666	420.9525505328959	315.1788707773935	297.070462049584	376.80091635092936	372.48709885071463
bgr_sdhCDAB_b0725_sucABCD	94.69931441081037	94.17880353393589	97.93302958379992	68.74952518257189	99.82760963460123	87.86561272834057	80.71314897122693	90.51611778527551	98.19874631819799	69.05828978929644
bgr_fadBA	6.17632898291524	3.127577999052087	4.64030964006317	2.0264134765732824	1.985237876822	4.068840500254467	7.758751632076909	2.0377808493825817	4.609051849938261	6.214357882742065
bgr_csgBA	7778.994629133492	8146.701067933331	10293.065086864532	8672.81601646597	12039.83218186244	12640.616185161063	9823.9146115742	9405.638000462608	11349.244990017574	5545.24267150942
bgr_kbl_tdh	659.9062532062197	510.6233782634069	627.9589737163013	669.8391905565975	572.7759704674323	675.2678146649017	767.8007185788164	555.2301958874967	579.6900760071042	573.7100423069356
bgr_tonB	741.7812507931149	428.96477505456164	700.5817766550939	272.04644366237403	656.6802314477286	487.23341173296717	507.11965307718725	781.3415321252603	893.2790467208913	474.1195052181315
bgr_glpFK	929.1167527269619	824.0149247128138	880.99589269672	879.5622407018018	747.710042892645	813.0192438467438	914.874218491262	857.1182142834301	806.0313219719493	748.7105281910636
bgr_cspA	1024.7525947614997	1097.670427460813	942.1953712962232	884.3087470795846	1070.6532991562433	935.5390014440759	1015.1234940247805	956.1035144216144	889.5469828083633	1140.8301767047387
bgr_ecpD_htrE	1383.0972444175534	1377.0786167609526	1385.9246508876847	1447.5463376987955	1444.7690949258981	1381.1122192908333	1428.1966163351644	1454.5786320934594	1472.4601320752859	1406.860090529506
bgr_yhfA	1361.953670024685	1060.0143598251434	1260.6245983700096	1199.589645362288	1521.8671963602076	1140.8799008865074	1451.9685683669197	1664.0177126861508	1273.7026891999462	1164.0893118505928
bgr_cyaA	3112.2193917448344	3251.264628192696	3287.679048143707	2964.5259823185224	3155.7274243404236	3008.3683925620144	3001.770648181825	2942.42639786975	2923.7403484416513	3366.1531720775192
bgr_ompF	331.52904271353884	257.44818491431226	365.26673219885424	326.1525227607626	297.2218873663696	291.28487503275767	342.3764101375044	299.57638568543166	318.2052491373621	288.01744211418975
bgr_appCBA	2646.597230089468	2907.7474601610256	2816.5241205533193	2701.5401588697914	2364.529780582783	2928.342498530986	2710.4427523700074	2801.6874661704883	2743.342230673045	2637.1109995422617
bgr_ompC	536.456670959323	403.95548102192714	402.6829876025902	467.18852695773285	471.5440608860997	492.81113809531746	486.648532415065	467.3624377787686	468.763169268928	488.0365483103926
bgr_evgA	3071.143611760886	3096.1267795093327	2521.0971693655074	2859.561345184318	2926.33084674231	2881.338455544459	3303.81024111603	3355.5840590752027	3029.175765489679	3250.364639056739
bgr_focA_pflB	2900.0152727088507	3346.856054399501	2812.948916717688	3289.478453320318	3224.277764939446	2827.40112566589	1930.8617950407954	2914.97526358526	2662.0818719225917	2378.491376451206
bgr_proP	1253.8855668918038	1250.8111467576346	1191.3265184499774	1364.9046170822555	1037.8355034596325	1381.721173391088	1006.787268903358	1150.981104005251	1074.3695783990322	976.6125750334078
bgr_fdhF	32.02288911469628	34.81654887920524	53.707355841727846	50.05915329389274	43.345031674344185	55.53529068496418	30.809079936152244	48.10365224467274	41.89974738423594	40.317348311393026
bgr_malT	1549.1956090290907	1352.0714993714016	1711.59058533029	1881.074997978592	1365.691374751695	1728.057772148912	1559.065420151261	995.3586033250768	1550.855707188599	1268.526293810941
bgr_tnaLAB	1965.3231964338893	2129.625330773589	1704.7872254795955	1751.9315769177697	1785.3384366891191	2276.121120352515	2367.396002694693	2271.7428209198947	2174.827723385085	1458.8036965033148
bgr_araE	1526.392421322423	1277.847291654717	1434.0813265958	1658.2261524222338	1808.7166445760909	1478.7184854137872	1512.1117020997658	1399.4664420256433	1535.9812525378427	1271.9123750240028
bgr_ansB	714.8097773086881	871.3452548700711	582.202017760893	875.2277801376325	726.7946933782088	794.1816144835309	811.9486528325708	513.7676696299646	836.1225136813756	706.8267978757754
bgr_malEFG	6228.062910866755	6695.720462400563	7938.449007097994	6719.601785409446	7000.533953279235	8790.680997857307	6701.197972394352	10546.352996364407	8370.584983565966	6783.182714281346
bgr_fixABCX	1414.571555989735	1786.89203401902	1663.3965712053023	1604.1649253390908	1824.8376851619612	1418.999861484829	1746.9705702578249	1937.7816944509832	1726.2804833612945	1540.636975805462
bgr_hycABCDEFGH	732.3871110141337	838.5323060697468	1051.8022051154035	1051.7440010648456	831.6090930676776	794.1815957407892	764.0501968743969	848.492375686691	824.4352770436587	875.25652647425
bgr_nagBACD	2059.322609348167	2418.983879398866	3031.7080651653655	2389.2283039757963	2431.6519391917946	2386.566783149885	2382.158568995435	2575.2896676967503	2653.8734846501243	2364.4309424438134
bgr_katG	6671.769003001297	5506.7640857775095	6084.418690216372	6105.612472820971	5502.811995403498	6542.395360328512	7020.697923072518	6429.201484462317	5749.390380679944	6755.329601618001
bgr_manXYZ	6050.674866735483	6972.64758484245	6734.390403966879	6828.841034640952	5633.061546672676	5241.335680041367	3917.8258201813323	5672.491021553834	4596.807824239153	5160.00169441027
bgr_himD	93.99957315577176	90.8682056238794	90.6823081412532	139.98254335111383	72.99247652074583	92.78374550808019	104.69296230112796	89.18283590945146	80.03721730591343	87.22047391189132
bgr_caiTABCDE	2154.102362268938	1951.3681935702714	2512.8540352645423	1885.021765450231	2041.2442381206286	2302.054735650499	2267.8272429834633	2089.674060824156	2143.374154693734	1655.2076539172372
bgr_melAB	603.1723148137911	676.0321512034861	526.5063526838059	610.8336538679117	545.7816915736707	617.8917080679302	632.2525253545442	652.5813206320081	621.8374533586958	591.32131461723
bgr_stpA	317.9461171801141	257.87205999192605	244.2354696750018	218.4355808877269	295.85175024360535	210.3272260514724	205.80428833711682	292.76196422584	281.0554218700474	265.8175645975428
bgr_malS	3767.6615665594218	4949.380735171671	4430.242887913534	3619.4658456189536	4390.132507570804	5590.969894591715	4114.559334134904	3687.971279573742	3733.0924594455237	3893.91435809379
bgr_nagE	5616.642222371304	4516.006554515916	4624.958919684863	6553.952369644304	5199.672355417429	4976.164159501675	4448.522853052912	4515.231010128894	4798.351534218404	4911.321479731515
bgr_gntT	262.82124636546513	314.01646501819704	345.03348962140245	297.6421267176527	199.77990079821774	318.44994415621096	283.9022063282649	257.17102496181	311.8434986706719	265.3858746382845
bgr_epd_pgk	10713.621432604381	12515.595535148892	9216.740149945912	8662.231361497867	8894.629511713565	11003.11012751682	10483.642485450422	9003.80166939085	11505.531387277377	11103.32307387642
bgr_glpD	1042.2263350501762	915.7930586332301	1081.97932707756	994.8266656604085	1089.9681863874914	1083.3552523425967	848.3526789018061	893.3971337837548	934.9012134628202	1203.505770196953
bgr_malK_lamB_malM	121.66199477494605	128.87812281448834	105.65027213047374	91.23254972429854	122.30502321741828	114.44591917353617	110.31408285143073	97.45217214478642	104.72068563481272	104.66842980098782
bgr_glnALG	3323.866159811302	3742.5763478246254	3397.146152513447	3680.1450296440657	3219.9115818050414	3386.003457408187	3521.0811660877407	4143.028525275699	4541.957557766343	5207.138955599019
bgr_glnHPQ	940.505967940761	1156.9913177090543	814.5874540682995	879.6345353008229	881.9252986235351	1090.5954027295297	977.9200693907516	860.7923914421887	935.700824837729	791.5497215642399
bgr_cpdB	2202.8721527926596	2507.710632258513	2753.039816407967	2347.065920231769	2659.3468417104264	2955.067556278605	2051.48492306064	2217.436321566342	1870.4718002051084	2340.8920836502057
bgr_udp	1475.250603965417	1692.7751203238047	2136.9669725944527	1623.7366873337737	1552.8385769720098	1870.389294047842	1788.609042526092	1553.3996353718007	2266.788107942811	1509.0642304889575
bgr_lysU	1064.7935499000778	844.1033058215096	960.4051854007909	1047.0833001271158	1082.8207983656248	1121.8304211465418	919.9936413131605	1032.3072161652133	761.3221994584638	1059.7443379466513
bgr_caiF	1535.2245578379955	1238.4902828855827	1181.4179513088072	1202.612354076027	1012.4533231709372	1557.987608954184	1391.2957205268392	1172.22631244736	1227.6391426658017	1113.3536507643948
bgr_cirA	826.260878524824	713.7003432464979	915.277878102589	991.2769986939843	862.1479308817228	685.2913818013925	787.4024384018886	967.1614042826143	831.5674640475046	768.2732930534734
bgr_livJ	104.02310000101428	103.40596699979167	100.06678117717635	98.96280895807288	90.53326958338567	95.7997631988488	86.84780928807652	97.94160860579464	90.58685688164952	88.47807114895713
bgr_ebgAC	10045.422539659205	6290.282284150594	10402.104539892494	6026.020966344683	7304.106678224568	10913.5505214496	8896.595681200739	7144.093606452964	9240.964923665215	9734.04687503194
bgr_glgS	1449.747866666995	1717.9401535312954	1304.0125403467282	1434.1013087803237	1581.9052881930904	1321.8702962981579	1683.2364193309581	1081.6847164728836	1208.3274856748833	1422.8005827807672
bgr_cyoABCDE	70.61340021407993	70.62240495396783	85.15838245884541	72.55065106387563	58.361615704435394	52.60183960384638	91.16934394706281	62.15940067073847	77.10457153221653	80.95372996334609
bgr_araJ	452.6503362842362	422.6653563034753	466.92043861243013	450.7033292047979	389.39756936404865	456.69206323799045	486.45928858920615	399.8951827355595	386.9777823197515	394.8090049860883
