time,mRNA1,mRNA2,mRNA3,mRNA4,mRNA5,mRNA6,mRNA7,mRNA8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.1657370227277406,0.005124075153754924,0.02010841423434068,0.04291071579333588,0.018640482031987315,0.02527972304562984,0.014373733024373779,0.007649605542439498
20.0,1.1062109826256215,0.005096265984366754,0.018610466004601412,0.03607721807825508,0.018791855537670283,0.024132572372885696,0.015642083646376422,0.00747661281279196
30.0,1.1691098865405856,0.0047781027387547035,0.017835448364219943,0.04358457519669355,0.020761687481283306,0.02654615575874088,0.01411413035803956,0.007374654462646991
40.0,1.1571844412037113,0.004989602527725096,0.020062400046072085,0.04551398726853249,0.01869571767109751,0.020929067650280738,0.015201545649674448,0.007492784584792203
50.0,1.2020672775776,0.0042307949773414235,0.018681524879165405,0.04252806370214639,0.017424427075957337,0.024424708418936958,0.015226372910638483,0.007815278387442516
60.0,1.2991766221823648,0.004645324251273979,0.018878597386508073,0.04254493914054006,0.02025179854438873,0.02342573608024828,0.014344408253451917,0.008456275738791987
70.0,1.1380290222258942,0.004779714669068663,0.02052080999942295,0.039825951635412436,0.01998408290044416,0.026223108614383758,0.014800345582310083,0.007489483286276664
80.0,1.1389519938166646,0.004903220164229178,0.020108749561149282,0.04006123260115716,0.01862177812760255,0.02411896345213014,0.015100008413406751,0.007572202553386026
90.0,1.0839802670176752,0.005211681554692873,0.020684300620870375,0.04211708290518273,0.017908302897829315,0.0218945933987447,0.015790335737958298,0.007599970521769096
100.0,1.0992831636074651,0.005133815691181897,0.020560640807172587,0.04295704990332413,0.01901103789155329,0.02363441833867939,0.015027871696615602,0.007943495024410368
110.0,1.2197088022910871,0.0046724464841785334,0.01977167950776058,0.04807916474179835,0.018065649918291824,0.02487942557930075,0.01653021704633241,0.007357636934537709
120.0,1.1806220065157915,0.004598606448332002,0.0203697423578773,0.03979670533655859,0.019267943547205228,0.025817255463485216,0.0157562903521645,0.008479213388416675
130.0,1.0889677254961931,0.004579488422413155,0.01955234282806134,0.03881810736756276,0.020580077041905526,0.02572995922216077,0.015495002568528211,0.008058853119322635
140.0,1.107271155682826,0.004727030580228763,0.01928685362692162,0.04788862241527561,0.01972689438326842,0.02599125959201605,0.01513057694943796,0.00835248594980858
150.0,1.0355416013690188,0.004480275454626647,0.020451689720612256,0.04290952581883903,0.019705230828316447,0.02415254534605291,0.014489658814298348,0.007597364254805295
160.0,1.2125885625376243,0.004309324180114069,0.019826676201225822,0.03984450211476476,0.019249338856955126,0.024106935043454132,0.014679748536161158,0.008565332993083626
170.0,1.1964961155856098,0.004593934941890338,0.02054802727822555,0.04600295422254987,0.01931306135207355,0.02427790626371667,0.014976938651772981,0.007834891849921125
180.0,1.2117248154395799,0.004243893403490483,0.019456961538567793,0.041471675540857365,0.018073583859309458,0.02461386689345034,0.01356880434611384,0.007670072154303555
190.0,1.1241211768595782,0.004552632398114991,0.019040712676367998,0.03995018313811727,0.01877218344213011,0.024105281354931455,0.01458033898593399,0.0076554640363604735
200.0,1.0914801086452888,0.0040058662041011096,0.02039314734484552,0.04336008529807123,0.02028593017085738,0.0238391106097834,0.01593157840250963,0.007398563600644395
